Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,930.0,952.989990234375,922.5,934.1500244140625,934.1500244140625,12647
2022-01-04,944.4299926757812,967.489990234375,944.4299926757812,950.0,950.0,1094
2022-01-05,949.989990234375,949.989990234375,938.0,941.47998046875,941.47998046875,6393
2022-01-06,950.0,959.989990234375,930.0,942.2999877929688,942.2999877929688,1187
2022-01-07,945.010009765625,972.97998046875,945.010009765625,959.75,959.75,5489
2022-01-10,961.9299926757812,965.0,939.5700073242188,956.7999877929688,956.7999877929688,1903
2022-01-11,910.0,972.7899780273438,910.0,972.7899780273438,972.7899780273438,3729
2022-01-12,941.8499755859375,962.97998046875,941.8499755859375,962.97998046875,962.97998046875,865
2022-01-13,960.0,1001.0,960.0,994.989990234375,994.989990234375,8527
2022-01-14,950.02001953125,965.1400146484375,940.0,940.0,940.0,12236
2022-01-17,940.0,940.0,940.0,940.0,940.0,0
2022-01-18,940.0,953.0,923.010009765625,923.760009765625,923.760009765625,2676
2022-01-19,915.0,918.010009765625,910.0,913.239990234375,913.239990234375,2823
2022-01-20,900.0,912.489990234375,880.0,888.4199829101562,888.4199829101562,4134
2022-01-21,854.0,880.0,849.9600219726562,867.989990234375,867.989990234375,3706
2022-01-24,815.0,856.7899780273438,800.0399780273438,843.0,843.0,4755
2022-01-25,838.2999877929688,870.3900146484375,838.2999877929688,860.010009765625,860.010009765625,1364
2022-01-26,880.0,888.0,836.7999877929688,874.6799926757812,874.6799926757812,285
2022-01-27,875.0,875.0,845.010009765625,845.010009765625,845.010009765625,785
2022-01-28,829.989990234375,843.0,815.1799926757812,843.0,843.0,4114
2022-01-31,845.0,880.010009765625,835.0,880.0,880.0,12356
2022-02-01,880.010009765625,909.989990234375,880.010009765625,902.5599975585938,902.5599975585938,2040
2022-02-02,900.0,921.5900268554688,886.030029296875,895.2100219726562,895.2100219726562,14675
2022-02-03,910.0,911.0,886.9199829101562,886.9199829101562,886.9199829101562,716
2022-02-04,886.9099731445312,894.5900268554688,873.5,887.4400024414062,887.4400024414062,2856
2022-02-08,932.0,963.0,932.0,960.780029296875,960.780029296875,19800
2022-02-09,978.5,1007.0,978.5,998.9000244140625,998.9000244140625,19006
2022-02-10,1000.0,1023.010009765625,1000.0,1013.1500244140625,1013.1500244140625,7194
2022-02-11,1005.0,1023.989990234375,960.0,966.3300170898438,966.3300170898438,3098
2022-02-14,964.0,964.0,958.0,958.0,958.0,290
2022-02-15,1010.0,1029.0,1008.9500122070312,1027.4599609375,1027.4599609375,201824
2022-02-16,1033.989990234375,1035.0,1000.4099731445312,1000.8499755859375,1000.8499755859375,195327
2022-02-17,1000.0,1000.0,975.25,982.8900146484375,982.8900146484375,1865
2022-02-18,960.0,977.97998046875,960.0,977.97998046875,977.97998046875,245
2022-02-21,950.0,951.0,950.0,951.0,951.0,46
2022-02-22,937.0,951.0,929.010009765625,929.010009765625,929.010009765625,541
2022-02-23,932.0,932.0,880.0700073242188,884.739990234375,884.739990234375,12711
2022-02-24,850.0,905.0,835.0,888.0800170898438,888.0800170898438,4762
2022-02-25,943.1799926757812,943.1799926757812,928.739990234375,937.0,937.0,174
2022-02-28,920.0,922.489990234375,877.5499877929688,922.489990234375,922.489990234375,7404
2022-03-01,890.0,890.0,850.0,860.9500122070312,860.9500122070312,1873
2022-03-02,883.3900146484375,893.0,876.0,876.0,876.0,3267
2022-03-03,847.5,860.989990234375,832.0,832.0,832.0,4483
2022-03-04,811.0,813.0,757.0,768.8300170898438,768.8300170898438,7726
2022-03-07,762.0,762.0,663.0,666.9600219726562,666.9600219726562,15772
2022-03-08,672.0,726.0900268554688,666.0,690.030029296875,690.030029296875,8177
2022-03-09,724.0,762.0,724.0,728.010009765625,728.010009765625,1060498
2022-03-10,718.0,741.0,712.0,734.0,734.0,3819
2022-03-11,735.0,739.0,734.0,734.0,734.0,306
2022-03-14,723.0,740.0,718.0,730.0,730.0,1100
2022-03-15,770.0,805.0,770.0,790.0,790.0,3029
2022-03-16,811.0,848.0,811.0,848.0,848.0,5201
2022-03-17,850.0,850.0,832.3300170898438,843.0,843.0,1601
2022-03-18,860.0,862.0,850.0,854.0,854.0,740
2022-03-22,850.0,866.0,841.030029296875,865.0,865.0,1667
2022-03-23,844.0,847.0,834.0,840.0,840.0,5643
2022-03-24,835.0,869.7000122070312,835.0,858.9199829101562,858.9199829101562,1963
2022-03-25,870.0,874.0,859.989990234375,860.0,860.0,1460
2022-03-28,880.0,880.0,858.969970703125,875.0,875.0,1713
2022-03-29,900.010009765625,920.0,900.0,912.6400146484375,912.6400146484375,2373
2022-03-30,888.0900268554688,915.0,888.0900268554688,901.2100219726562,901.2100219726562,1269
2022-03-31,901.2100219726562,938.989990234375,901.2100219726562,926.0,926.0,1427
2022-04-01,924.5999755859375,925.0,910.0,919.989990234375,919.989990234375,757
2022-04-04,900.0,909.989990234375,899.989990234375,901.0499877929688,901.0499877929688,1926
2022-04-05,901.0499877929688,901.0499877929688,889.0,892.0,892.0,1382
2022-04-06,850.0,885.5900268554688,836.5999755859375,884.989990234375,884.989990234375,6572
2022-04-07,848.0,852.0,835.5399780273438,852.0,852.0,1884
2022-04-08,856.8400268554688,856.8400268554688,837.72998046875,838.010009765625,838.010009765625,1953
2022-04-11,861.5,861.5,849.0,857.5900268554688,857.5900268554688,393
2022-04-12,857.5900268554688,857.5900268554688,857.5900268554688,857.5900268554688,857.5900268554688,0
2022-04-13,874.7000122070312,897.5900268554688,874.7000122070312,892.72998046875,892.72998046875,9398
2022-04-18,892.0,892.0,874.3099975585938,874.3099975585938,874.3099975585938,171
2022-04-19,900.0,922.0599975585938,900.0,906.5999755859375,906.5999755859375,6352
2022-04-20,929.0,935.2999877929688,929.0,935.2999877929688,935.2999877929688,5885
2022-04-21,1010.0,1057.97998046875,1008.6199951171875,1029.97998046875,1029.97998046875,13054
2022-04-22,1000.010009765625,1076.0,1000.010009765625,1042.010009765625,1042.010009765625,9677
2022-04-25,1022.010009765625,1050.0,1022.010009765625,1035.0,1035.0,1160
2022-04-26,1029.8199462890625,1029.8199462890625,990.5,1007.0,1007.0,2440
2022-04-27,999.0,1021.6599731445312,999.0,1008.010009765625,1008.010009765625,3025
2022-04-28,1034.0,1063.97998046875,1034.0,1052.0799560546875,1052.0799560546875,3844
2022-04-29,1050.0,1064.0,1038.050048828125,1050.0,1050.0,1083
2022-05-02,1029.0,1029.0,1000.0,1000.0,1000.0,43
2022-05-03,1034.0,1049.5899658203125,1026.81005859375,1040.0,1040.0,345
2022-05-04,1050.0,1061.989990234375,1001.1099853515625,1016.9099731445312,1016.9099731445312,111
2022-05-05,1016.9500122070312,1016.9500122070312,980.0,980.0,980.0,916
2022-05-06,985.0,985.0,938.4299926757812,954.780029296875,954.780029296875,1705
