Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,7786.56005859375,8200.0,7786.56005859375,8176.4501953125,8176.4501953125,59790
2022-01-04,8200.0,8250.0,7708.33349609375,7890.36328125,7890.36328125,60012
2022-01-05,7833.33349609375,7945.66650390625,7419.6435546875,7504.16357421875,7504.16357421875,15897
2022-01-06,7366.66650390625,7405.396484375,6999.99658203125,7295.16015625,7295.16015625,12945
2022-01-07,7322.70654296875,7431.396484375,6889.36669921875,6977.6435546875,6977.6435546875,7029
2022-01-10,6976.296875,7177.0,6700.00341796875,7131.2998046875,7131.2998046875,11694
2022-01-11,7131.66650390625,7333.330078125,7101.080078125,7205.4833984375,7205.4833984375,9018
2022-01-12,7300.0,7561.66650390625,7280.0,7518.9931640625,7518.9931640625,9066
2022-01-13,7491.716796875,7533.33349609375,6970.66650390625,7004.4599609375,7004.4599609375,7134
2022-01-14,6900.0,7107.76318359375,6900.0,7095.693359375,7095.693359375,9345
2022-01-17,7070.95654296875,7101.66650390625,7070.95654296875,7101.66650390625,7101.66650390625,186
2022-01-18,6996.66650390625,7246.66650390625,6948.0400390625,7027.97998046875,7027.97998046875,10569
2022-01-19,7128.66650390625,7128.66650390625,6800.0,6830.296875,6830.296875,11895
2022-01-20,6846.66650390625,7083.396484375,6824.283203125,6840.34326171875,6840.34326171875,9543
2022-01-21,6841.66650390625,6846.4765625,6445.98681640625,6465.669921875,6465.669921875,15012
2022-01-24,6324.66650390625,6385.33349609375,5833.53662109375,6314.2431640625,6314.2431640625,30813
2022-01-25,6299.66650390625,6530.0,6233.36328125,6365.09326171875,6365.09326171875,7407
2022-01-26,6566.66650390625,6783.330078125,6253.33349609375,6447.740234375,6447.740234375,72999
2022-01-27,6537.0,6537.0,5750.0,5792.18310546875,5792.18310546875,87765
2022-01-28,5733.330078125,5938.33349609375,5499.99658203125,5815.27685546875,5815.27685546875,18735
2022-01-31,5949.0,6437.8798828125,5949.0,6416.3935546875,6416.3935546875,28551
2022-02-01,6437.8798828125,6466.66650390625,6216.66650390625,6378.42333984375,6378.42333984375,26175
2022-02-02,6377.966796875,6466.66357421875,6126.66650390625,6205.806640625,6205.806640625,7695
2022-02-03,6100.0,6400.0,6048.00341796875,6133.1435546875,6133.1435546875,7836
2022-02-04,6205.56689453125,6436.33349609375,6106.66650390625,6378.43994140625,6378.43994140625,13065
2022-02-08,6366.66650390625,6366.66650390625,6166.66650390625,6341.0,6341.0,3414
2022-02-09,6386.0,6466.66650390625,6329.53662109375,6368.740234375,6368.740234375,5832
2022-02-10,6191.30322265625,6382.98681640625,6150.0,6184.77001953125,6184.77001953125,5322
2022-02-11,6184.77001953125,6184.77001953125,5828.33642578125,5871.51318359375,5871.51318359375,10200
2022-02-14,5866.66650390625,6106.66650390625,5817.66650390625,5929.08642578125,5929.08642578125,12120
2022-02-15,6106.66650390625,6266.66650390625,6097.81005859375,6235.39013671875,6235.39013671875,13695
2022-02-16,6202.58642578125,6263.66357421875,6109.93310546875,6250.1298828125,6250.1298828125,3240
2022-02-17,6178.91650390625,6178.91650390625,5924.66650390625,5933.5498046875,5933.5498046875,4032
2022-02-18,5982.60009765625,5982.60009765625,5677.00341796875,5782.66650390625,5782.66650390625,5187
2022-02-21,5700.0,5700.0,5670.0,5670.0,5670.0,285
2022-02-22,5700.0,5783.33349609375,5433.00341796875,5553.5234375,5553.5234375,7104
2022-02-23,5603.66650390625,5616.66650390625,5133.33642578125,5163.6064453125,5163.6064453125,11253
2022-02-24,4933.33349609375,5485.00341796875,4800.26318359375,5450.0166015625,5450.0166015625,27303
2022-02-25,5521.66650390625,5600.0,5350.0,5488.72998046875,5488.72998046875,9153
2022-02-28,5516.669921875,5983.330078125,5516.669921875,5876.490234375,5876.490234375,14643
2022-03-01,5933.33349609375,6066.66650390625,5876.66650390625,5929.6201171875,5929.6201171875,9231
2022-03-02,6033.33349609375,6120.66357421875,5833.33349609375,6046.9033203125,6046.9033203125,8196
2022-03-03,6041.33349609375,6078.31689453125,5733.330078125,5745.716796875,5745.716796875,5109
2022-03-04,5858.33349609375,5950.0,5777.05322265625,5829.93994140625,5829.93994140625,6174
2022-03-07,6033.33349609375,6085.0,5733.33349609375,5747.68017578125,5747.68017578125,6492
2022-03-08,5600.00341796875,6020.0,5600.00341796875,5889.08642578125,5889.08642578125,11880
2022-03-09,5900.66650390625,5999.9931640625,5833.33349609375,5984.466796875,5984.466796875,13719
2022-03-10,5986.66357421875,5986.66357421875,5666.66650390625,5833.43994140625,5833.43994140625,6099
2022-03-11,5850.33349609375,5850.33349609375,5549.603515625,5554.1865234375,5554.1865234375,6816
2022-03-14,5441.1533203125,5566.66357421875,5235.00341796875,5325.77001953125,5325.77001953125,4914
2022-03-15,5366.66650390625,5583.32666015625,5283.66650390625,5576.16015625,5576.16015625,3444
2022-03-16,5583.33349609375,5803.33349609375,5553.33642578125,5774.9931640625,5774.9931640625,11589
2022-03-17,5750.0,5979.99658203125,5733.33349609375,5945.38330078125,5945.38330078125,8073
2022-03-18,5916.66650390625,6144.0,5916.66650390625,6126.296875,6126.296875,10596
2022-03-22,6266.0,6736.66650390625,6253.33349609375,6722.54345703125,6722.54345703125,17070
2022-03-23,6624.11328125,6995.66357421875,6624.11328125,6732.5732421875,6732.5732421875,40626
2022-03-24,6756.69677734375,6880.4833984375,6650.0,6786.68017578125,6786.68017578125,7554
2022-03-25,6799.99658203125,6799.99658203125,6647.169921875,6718.1064453125,6718.1064453125,4899
2022-03-28,7074.01318359375,7350.0,7070.32666015625,7303.669921875,7303.669921875,28317
2022-03-29,7326.2265625,7373.33349609375,7151.2333984375,7313.1865234375,7313.1865234375,181956
